FILE_NAME:,
name=,core-3320220628043754.csv,
BASIC_SAVEFILE_INFO:,
,core_save_id,core_aim,core_no,year,month,day,hour,minute,sec,
core_save_id,3320220628043754,3,3,2022,06,28,04,37,54,
BASIC_NETWORK_INFO:,net_info_category,no_of_input_neuron,no_of_output_neuron,
,net_info_category,27,2,
DATA_LABEL_AND_OUTPUT_NEURON_INDEX:,
[data_label~output_neuron_index],100~0,200~1,
PATH_INFO:,
no_of_path=,154,
path_id,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,input_neuron_id,output_neuron_id
0,7.09144,1.57104,2.15746,6.89027,0.209492,2.55506,3.55527,16.1166,-1.29246,11.9156,35.3599,-7.48511,-7.18134,-0.58377,10.2992,-2.90111,5.8022,7.86179,-11.0339,-15.0924,-21.3701,-20.5708,19.9992,-5.37518,6.66128,-3.3699,-9.1814,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
127,-2.62317,-1.32497,-0.283892,-2.83848,3.59344,-0.732946,0.504525,-0.317241,0.331671,1.98361,-8.99753,-1.7439,-0.138298,3.47222,-0.858466,-1.51234,-0.516611,-3.94742,-1.4664,4.86785,5.56187,-3.04546,6.84782,-5.42126,-0.642823,-0.459374,-0.243379,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
128,-25.9065,7.48609,10.4057,8.18877,1.72022,-20.2949,14.2243,10.1382,-16.1726,-4.28742,20.3726,-32.77,-2.30281,-6.21682,5.68123,10.4895,14.6151,-9.09121,13.2513,27.9733,-12.0308,-17.8029,13.0732,2.20229,2.76052,-4.28607,-7.42171,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
129,-1.55356,0.722851,-0.343117,-1.06713,-0.332749,-0.157459,-0.204442,-0.248367,0.532285,0.851453,1.56858,0.381245,-0.138923,1.96512,1.28648,-0.917282,0.977875,1.22081,0.521921,-0.254331,-1.4317,-1.66672,2.22593,-1.79465,0.181601,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
130,-1.85236,0.498367,-0.0781084,0.188482,1.27557,0.0344615,-0.320052,0.665256,0.429553,0.158448,0.221836,-0.212856,-0.263476,-2.69185,0.402382,-0.690052,1.01214,-1.18996,-0.147714,0.381687,-0.934838,0.0178479,0.116479,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
131,36.1164,-14.3306,4.24889,11.5621,-32.9159,2.57961,-5.16695,-4.8034,9.1007,-9.77833,62.4469,24.689,-6.53722,-59.2285,15.8346,2.14857,-15.0182,-40.4423,-15.0891,9.6553,-51.6105,-75.4467,76.0675,14.4694,-20.1527,0.619125,18.2012,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
132,0.748135,-10.8255,3.15563,3.22514,-40.3946,-5.88611,0.0850821,8.13615,14.8003,-7.58973,25.3811,8.77682,17.0148,42.5763,6.3677,-5.44069,22.224,-3.34742,29.9976,8.26199,-12.2399,-11.2413,7.73567,-0.384052,15.3047,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
133,0.249409,0.0482627,0.359888,-0.768526,-0.917958,-0.433286,-0.0445951,-1.07232,-0.109315,-0.321548,1.45341,-0.476651,0.33783,-0.415726,0.698509,-0.365448,0.639966,0.0446922,1.02376,0.271155,-1.40113,0.387712,-2.1441,2.07476,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
134,8.53549,-2.079,68.3958,-14.4785,-42.8075,-155.172,-55.5091,328.346,108.835,-265.298,314.419,-283.414,-58.8386,49.0227,-24.3086,25.7133,12.7817,118.633,211.188,30.297,-563.657,443.964,-542.691,200.944,104.594,-99.6854,84.2943,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
135,-37.2687,6.7381,12.5578,-6.66512,38.7145,7.88865,-4.66879,-8.2995,14.8327,-15.744,-1.5047,-5.79649,5.6815,-12.5711,-15.2169,-3.644,38.4867,11.2263,-26.9542,-12.4721,1.72244,21.4974,-47.4894,30.2026,10.8758,-6.26569,-8.97063,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
136,-19.1247,7.59864,-5.00776,-13.8747,20.4057,-12.5819,1.03573,8.51151,10.4275,-1.35614,-30.7917,5.2599,3.59873,17.5782,-8.43342,-1.7561,-14.0172,-9.28523,-8.41972,8.96133,33.2645,22.5711,-26.9156,5.96968,3.50511,1.09252,0.862915,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
137,-0.345235,-0.484354,0.215749,0.255727,0.309812,0.663768,-0.522878,0.333318,-0.290967,-0.484689,-1.21181,0.712504,0.0220616,-0.533009,-0.37691,0.337436,0.320794,0.127555,-1.08882,-0.380284,1.24334,0.0263363,-0.933652,0.727231,0.543312,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
138,-133.914,-3.71768,3.86164,-6.91453,80.841,-5.95302,5.6266,20.1354,14.6568,-3.28457,18.7058,-13.0155,4.23722,-20.4751,4.06561,5.76048,17.4123,-31.3533,64.5871,17.4751,-2.5147,-0.0647438,-10.4556,8.03579,48.1569,10.6685,-28.517,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
139,-4.3237,-0.641119,-2.92591,2.22197,5.84421,-3.60976,-0.46864,3.94823,-0.397298,-1.21542,2.23753,-3.23063,0.161153,-1.9636,-0.673046,-0.779939,-0.292354,-4.03518,-2.34426,2.96982,-3.39108,-0.516556,0.0590772,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
140,-3.62812,0.119612,-0.752695,-0.576057,1.74598,0.828683,-0.167674,0.752369,1.01699,-0.228517,0.784569,0.959673,-0.292606,1.03605,0.0495313,-0.46917,-0.867566,1.40875,1.75504,-1.44989,-0.918005,-0.4004,0.509364,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
141,74.7148,-32.7102,5.50703,14.4125,-9.7161,-3.58782,-27.2534,-4.07926,-30.5115,-1.96925,-43.259,25.0492,-4.52563,-8.33293,-11.7274,16.7428,-36.9408,67.8872,-10.6217,-29.4671,40.0307,-81.3202,1.96816,59.7388,-22.2275,-9.00115,9.61501,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
142,-35.4492,-3.20231,-8.26873,16.8029,70.4563,-7.9191,4.29436,-9.24732,15.0448,-13.683,-19.3651,59.5824,-14.8024,-49.8281,-14.2468,-10.7596,8.50837,-31.7947,-54.4784,27.6833,13.7686,-14.0627,66.2425,-51.1891,-3.19112,-3.60133,-16.2645,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
143,6.9664,0.165179,-1.38748,3.60451,-5.95143,-0.134021,-0.395545,4.019,-2.35106,0.241549,-4.79686,-1.66708,-1.34871,2.48546,-0.524938,0.306736,0.00740586,1.425,1.74738,1.26956,3.76323,-2.61114,-7.60499,7.99152,3.17074,-4.23981,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
144,0.889648,0.516389,0.336744,-0.0525478,-0.285375,-2.20013,0.582744,0.450858,0.196231,-2.19358,-0.0785353,-0.499623,-0.025616,3.4116,0.189697,0.028866,-1.19083,0.788547,0.129947,1.73011,1.88369,-2.23465,2.96568,0.460003,0.386695,1.04296,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
145,-0.37506,0.585327,-0.502295,1.27356,0.196586,-0.600799,0.568312,1.86933,-1.88261,0.63196,0.962676,-1.38908,-0.232255,0.855817,0.849937,-0.150282,0,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
146,-1271.12,-1055.55,-552.698,-152.19,715.246,174.911,-226.148,836.871,509.892,991.856,-444.645,145.42,-218.712,-146.594,520.845,-130.57,12.9277,-233.531,496.427,-863.363,-219.353,-108.542,-441.053,161.515,471.388,270.119,273.743,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
147,23.604,2.28139,4.83292,-16.1914,-36.5399,-22.5967,23.4166,-7.22665,8.60915,-1.45144,6.39904,-4.7789,-0.496691,20.5792,4.9209,-1.69477,0.742692,-69.9419,-7.49826,60.0633,-7.47198,4.93583,23.3268,-30.7297,4.44097,8.8651,-7.96597,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
148,-0.185665,-0.20506,0.485199,0.49929,0.68731,0.622873,-1.07431,0.392811,-0.440711,-0.41651,1.07879,-0.624639,0.128102,-0.957366,-0.0710458,-0.156104,1.60785,1.13942,-1.08434,-0.435959,-0.360408,-0.5557,0.679381,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
149,11.4416,14.2484,4.45701,22.3275,-7.62331,-0.351883,7.40317,13.506,-17.4088,17.1834,26.4529,-10.4281,-4.53328,3.1207,18.2787,0.338955,-24.716,7.50253,-5.67657,-22.9043,-12.2019,-48.4456,97.9431,-58.9893,-7.42837,12.0644,0.988254,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
150,-12.6746,-4.16947,2.75084,1.90809,-2.30032,5.70899,4.24002,0.00695977,-3.97173,-3.3554,5.64502,-11.9182,2.1867,-7.45161,-2.79738,3.55338,6.99673,-6.9364,15.8227,0.0412242,-1.45988,-1.78262,1.00384,3.88199,2.64315,5.19778,-6.64156,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
151,-1.81396,-0.787436,-0.374744,0.20662,3.20024,3.16033,-0.835852,-0.166342,-0.440584,0.993318,-1.07641,0.377125,-0.00679368,0.848323,0.243158,-0.106829,-0.103264,1.381,-2.33604,-3.2656,0.772391,-2.22902,2.15246,-1.01809,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
152,-0.144941,-0.187245,0.572298,0.164607,-0.132337,-0.223033,0.339033,0.0439207,-0.478168,-0.181286,0.260069,-1.00697,0.130215,-0.221015,-0.115622,0.179561,-0.5867,-1.65392,0.885166,0.174954,-0.488082,-1.02536,-0.130138,1.36568,-0.163714,0.307386,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
153,12.8826,2.94452,0.268911,-5.84032,-3.40297,-10.2687,0.34251,-2.11856,-4.21929,3.99975,-10.5039,-9.81497,0.546037,-12.8439,-1.61768,2.19829,-16.7937,-13.2594,0.353145,10.1822,-3.30669,-6.92685,19.7318,-15.2571,-5.70136,4.21566,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
