FILE_NAME:,
name=,core-0020220628043754.csv,
BASIC_SAVEFILE_INFO:,
,core_save_id,core_aim,core_no,year,month,day,hour,minute,sec,
core_save_id,0020220628043754,0,0,2022,06,28,04,37,54,
BASIC_NETWORK_INFO:,net_info_category,no_of_input_neuron,no_of_output_neuron,
,net_info_category,27,2,
DATA_LABEL_AND_OUTPUT_NEURON_INDEX:,
[data_label~output_neuron_index],100~0,200~1,
PATH_INFO:,
no_of_path=,171,
path_id,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,input_neuron_id,output_neuron_id
0,-3.47835,-0.608565,-0.807698,0.0900424,-0.760764,-0.357358,-2.78851,-1.85446,-2.5952,2.44675,-0.0535744,-1.06889,-0.271756,-1.95826,3.0357,-0.936895,0.385206,-1.03586,0.7118,-0.313774,1.06543,4.97161,-0.172177,-0.0630929,-0.018529,-0.665543,-0.152511,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
129,1.37885,-0.182536,0.163973,-0.519395,1.57058,-0.703308,-0.626493,-0.397194,0.911936,0.675171,1.63827,0.566639,-1.05294,1.81847,-1.69756,-0.335026,1.75885,-1.63732,-0.219081,-1.52398,-0.121403,-1.86413,-1.36015,-0.781849,0.169766,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
130,1.82959,0.922949,0.861126,2.33193,1.00361,-0.149582,5.92096,-2.03472,8.94607,7.04555,3.27924,-3.23337,0.0108772,-6.21565,4.33396,-1.79149,-2.21719,1.18682,6.5279,-2.34,1.46179,-7.07014,-10.3279,0.360207,-0.300797,-1.92495,4.4001,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
131,40.9448,1.56635,6.98971,16.6035,31.0525,-1.87484,34.693,-4.80879,-0.822319,-45.8262,11.5915,-4.69593,3.31261,-14.7147,-21.3462,6.96536,10.0437,47.7225,17.2387,23.2533,-20.1848,29.5657,-15.0699,14.9896,31.085,-42.2423,-9.81936,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
132,22.8302,12.3218,-13.2985,13.4119,-9.22339,12.0839,3.15056,0.99975,-4.87225,2.84196,8.83824,4.18697,3.26992,-6.92882,15.0127,-10.6307,-28.1666,18.1011,-6.91401,-3.26938,-20.1772,48.3393,17.2445,-1.20479,17.0873,-10.0147,19.9921,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
133,-1.28968,-35.9228,1.86436,-23.6147,-169.263,-27.5644,-165.932,-61.761,-25.3433,-11.8374,-25.5461,-77.3287,-13.5715,-19.7046,200.355,-10.3308,47.2385,-19.1991,0.923177,-8.32804,75.0201,134.365,-13.461,2.23267,-5.30262,16.197,3.4595,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
134,7.53672,-0.744505,1.95404,-2.85236,0.945826,1.00942,-1.2922,-2.08153,2.38114,-0.377484,3.86972,-0.615608,-1.77526,1.30497,3.51783,-1.70352,0.372669,-0.803276,-2.39305,-3.64825,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
135,-10.0764,1.37008,-1.85509,-4.03389,-0.261564,5.75554,-1.03293,-2.06233,4.00199,9.07824,-0.250849,-13.6758,-3.28664,14.8747,-7.47337,-6.44578,3.97869,5.25045,15.7658,-4.59111,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
136,241.077,111.667,41.9812,64.4473,40.4836,34.4274,233.921,-15.9269,22.4076,92.2618,206.63,-143.398,-98.5364,-237.264,-98.511,-2.3604,-76.1007,64.8728,247.192,84.8158,89.8437,-40.0059,-50.4187,-148.836,132.8,-143.426,-17.3307,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
137,3.49055,-36.6974,39.8556,5.80073,5.9037,-9.21432,-0.554996,3.77737,27.2414,-58.4022,-24.2941,12.0372,28.7628,-12.6013,27.6685,9.01816,-12.9996,12.7534,-0.942644,5.05195,-43.6343,-27.5364,31.4502,-7.08374,51.2482,15.323,7.72012,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
138,13.4134,10.5942,-4.27186,5.3816,0.767129,1.07966,-61.704,3.37064,-46.8131,3.93524,13.2113,-10.7231,-16.1156,1.27992,-7.74361,-6.11014,17.9483,-1.55333,-13.4045,13.5565,17.4473,97.7814,-17.0118,9.40097,-13.1062,-7.64376,23.5455,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
139,0.167936,0.0711277,-0.933626,-0.0889296,0.963588,-0.170599,0.269247,-1.15593,0.178863,-0.187695,-0.100437,-1.65511,1.25325,1.12252,-0.863819,-0.357848,-1.16075,0.0825594,1.61083,0.300396,0.446104,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
140,2.41679,-0.318129,-0.255663,-0.341199,-0.704903,-0.0768146,-3.13737,0.850583,-0.513958,-0.572835,0.229762,0.866818,-0.147356,-2.11481,-0.905721,0.599155,-0.634656,0.649653,0.392326,1.86534,1.38297,0.780763,-1.00376,-0.048036,-0.270781,1.73935,2.42071,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
141,2.30865,3.90139,-3.13114,2.57125,-14.9166,-0.613545,1.31816,1.58439,8.81654,3.43103,-4.17693,6.59208,-2.17616,-9.53333,19.8212,1.99809,-3.8207,-3.57415,-6.22967,-3.26782,-4.33564,-8.02617,3.023,-1.85279,1.44155,1.84504,-0.971945,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
142,6.34775,0.424649,30.0709,17.166,3.02318,3.03529,51.3885,4.75246,-10.7641,-10.3963,34.1696,28.1655,-19.2578,-3.4809,-27.8445,1.42123,-4.89467,-8.58081,-31.7408,18.8684,-14.4902,5.15622,33.3874,-9.45948,54.3811,-39.7193,-5.74611,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
143,162.057,135.428,-366.842,11.2893,-1.83839,-28.8684,-530.825,-60.0855,39.8043,-175.825,-170.436,130.658,210.936,67.5744,233.083,-39.4156,-16.1713,-32.3807,-272.546,-12.5684,27.4098,99.9799,-212.821,-5.47612,-21.673,167.437,173.399,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
144,-5.50732,-9.6624,-2.66676,14.009,5.39464,-3.10265,-11.9368,-6.20696,-18.5489,-30.2154,-15.7438,-8.46265,18.2114,15.653,-21.6385,14.0954,3.43531,11.3629,0.428129,16.6162,-18.0385,14.2018,-0.334828,-15.7825,6.6725,-5.42819,3.59831,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
145,0.962976,0.36005,2.73686,1.47535,0.0933676,0.976226,2.99624,-0.563206,-0.790346,0.0338513,2.3578,0.503034,0.190366,-0.413693,-0.853889,-1.62222,0.585381,0.930707,1.13753,0.0493211,1.06935,-3.82132,-3.91958,0.275315,2.11092,2.51367,3.99277,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
146,8.49931,5.64247,-10.1975,4.39073,-3.89455,-1.66095,7.61482,1.67534,5.95861,0.952776,1.07091,-1.75113,1.31248,-1.26223,4.27563,1.38172,-2.46465,3.41185,7.71944,2.78607,-2.8824,-7.14609,-5.22139,5.4428,9.09411,2.23572,5.95462,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
147,5.4757,5.92775,-7.94696,1.68098,1.95326,1.34076,4.60061,0.939454,6.94507,2.52283,5.8527,-2.9187,-2.77574,-4.67944,0.192689,-1.80089,-7.21161,0.879694,4.44855,1.35357,0.722675,-6.03368,3.46911,-0.614457,5.62576,-0.401937,2.66993,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
148,0.329317,-4.28386,0.0184493,-0.0591695,-6.40102,0.132496,3.66175,-0.873106,2.4443,-2.26245,-1.79354,1.54301,2.40767,-0.51552,1.67552,1.45767,-2.69968,2.90554,0.205807,-0.117234,-2.80709,-2.88903,2.53165,0.395886,1.33393,-1.65917,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
149,0.532186,-0.388651,0.917591,-1.88895,0.706701,-1.19315,-7.95347,0.239834,-7.05291,2.55622,4.67727,0.797224,0.631481,-2.82251,-6.1007,0.639408,-0.231276,-4.19883,-0.889422,1.64235,5.71438,6.82974,-1.07937,-0.48282,-3.83711,2.87885,0.887872,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
150,17.1592,3.9333,10.9835,11.8011,-8.85656,-5.05494,4.25276,-0.546674,-5.24679,-0.549162,1.11308,1.66706,-4.20623,8.21377,-7.3955,5.23015,11.5458,-6.79299,-2.24709,7.33662,-9.48665,2.55501,4.80382,4.63593,3.02866,-8.15831,-5.16153,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
151,98.522,40.7949,141.732,72.6768,34.5637,-22.6261,-27.8455,81.0491,-192.195,-300.721,-41.7319,-39.0634,215.823,-19.7006,-59.8133,-5.89742,144.831,86.6239,3.56507,-8.91306,51.8552,141.757,-80.4731,5.44543,122.354,-85.7473,60.856,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
152,-32.2318,3.6829,83.7368,38.0163,-19.4335,23.4106,7.09578,-78.4306,-45.8146,-44.587,14.2836,-114.694,0.976985,-28.7996,-46.1068,10.8048,42.7938,39.699,126.063,57.3137,81.2529,130.677,-98.4794,9.26203,-5.6259,-90.9198,-15.7806,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
153,0.374591,0.351208,-1.84135,0.611119,2.46187,0.32641,-2.00412,1.73152,-7.25113,-1.38931,-0.859535,-0.0346601,1.6855,-3.7621,1.38826,1.52031,0.605177,-0.774798,-0.0653095,0.322771,-0.41148,8.85241,-0.743833,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
154,3.1778,-7.04991,0.245928,-1.08718,0.478098,-1.19138,54.928,4.41543,12.908,12.9392,12.7726,37.3862,-16.1595,-12.1601,21.5828,13.3955,-59.6697,-17.6814,-41.1138,-11.7315,-16.121,-68.7363,67.1397,17.4516,2.7129,-2.42441,14.2849,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
155,97.0208,55.7214,-53.2231,41.5894,1.63809e+06,16.0253,-4.26245,-0.194525,0.0876042,1.33405,-0.255564,0.0393148,-0.990932,0.0660688,2.59402,-102389,-0.0158632,0.0961012,-564.957,7.44816,0.0270456,-60995.8,167.218,-2.2705,11.8432,-0.72712,-1.63794e+06,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
156,5.52669,-5.25431,0.25447,5.32646,0.0303763,0.561466,-9.35269,-2.47032,-5.20248,13.9703,28.5111,3.34979,-15.403,-16.8628,4.26991,-1.96021,5.65616,5.52482,0.705396,-16.9718,-10.2238,1.5268,6.10217,-7.15543,4.80386,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
157,-0.709752,-0.637789,-0.271903,-0.0503236,0.306586,-0.304439,2.073,-0.62121,3.06871,0.771332,1.56611,-0.0845753,-0.951189,-0.14836,1.37796,-0.49192,-1.28089,-0.401701,-0.0743283,-1.01474,-0.699975,-2.81091,-0.00863782,0.581491,0.222933,-0.77637,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
158,0.160437,-0.875903,0.978152,-0.673057,0.160591,-0.180952,4.07505,-0.946974,-1.84357,-1.45588,0.227051,-1.88432,1.08675,-3.20703,1.86245,1.14872,-0.750353,2.92457,0.9459,0.19638,1.11447,-4.84243,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
159,1170.19,-31.5393,-59.8134,-245.19,-151.377,93.7241,-477.778,-5.81292,1.27736,-5.60886,1.55744,-0.951399,9.60338,0.823655,390.91,5.11622,0.308859,15.2661,32.9679,-644.967,0.415345,54.7342,-14.4928,-8.69793,-403.968,100.53,43.5675,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
160,-1.9047,4.76437,-15.1431,-0.0428287,-1.80825,-1.32692,-5.49139,1.17123,-4.07197,-10.4931,1.29438,-3.84711,8.98563,-14.3294,9.45834,2.78431,-10.2205,-5.35691,2.06061,11.7047,9.42679,10.648,5.50905,4.20649,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
161,18.3276,22.695,-14.5768,4.15808,-21.3309,0.650857,1.2076,-0.864338,-4.23603,7.83415,16.144,-26.3926,-2.26188,-9.85702,2.51733,-1.0382,-2.27348,-0.0987302,25.6493,-3.06096,17.2797,15.8692,-0.458104,-1.34838,11.1629,-2.63873,0.673638,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
162,2.36178,2.03041,-2.35625,-3.22386,1.42144,0.247201,2.03732,-7.99294,-6.12987,-7.48248,3.18748,-2.28379,1.43753,-9.73644,8.89125,-1.16474,-3.04409,8.2638,1.76437,3.24771,1.92773,-0.983088,2.5841,-0.782505,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
163,-4.51139,-0.248971,1.92374,0.80082,-1.60474,0.216258,-1.39539,-0.615373,-1.51924,-2.21592,-0.41127,0.897843,0.864291,-2.46039,1.91557,0.136797,1.05332,0.709185,-0.133078,0.163347,-1.17991,1.07278,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
164,74.5019,22.5583,-50.0966,-96.4651,-162.928,-10.4387,-329.879,-29.2434,-220.853,-93.4794,47.9021,-25.5561,26.0326,-320.892,152.979,52.0576,45.4428,104.618,221.226,25.3436,94.0487,485.387,-241.655,22.269,43.1012,98.4883,224.981,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
165,-19.4935,4.68977,-14.3613,12.8387,-1.61713,5.87732,-13.7632,0.730534,-16.1442,-9.47792,-16.8702,7.50704,13.5191,-4.40724,21.3741,1.65208,6.6083,-8.25756,-3.99283,-7.84577,5.49632,16.7838,-8.41237,5.13113,2.10924,-11.2048,14.9361,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
166,0.159407,0.201717,-0.654653,2.16037,0.0756061,-1.94021,-1.36161,-0.488636,2.72903,-0.241577,1.44237,1.24147,0.0485323,-1.48266,-1.69287,-0.423802,-2.73073,-3.55215,0.444373,2.50545,1.37293,0.0212359,-0.724936,-1.45001,1.59022,0.974686,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
167,-0.922215,0.3448,-2.60557,-0.0364331,-0.236183,-0.151377,1.65006,-1.29035,2.39337,1.14282,0.248338,-0.928892,-1.10131,0.66048,1.56217,-0.126531,-0.520361,0.951593,1.51422,-1.20409,-0.848545,-2.19207,-1.06192,1.76505,-0.768564,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
168,0.463873,0.246523,-0.158889,-0.212858,-1.83357,-0.45087,-1.18621,-0.451075,0.100061,0.930326,0.399616,0.343824,-0.743591,0.474372,0.111542,0.187426,0.749659,-1.15367,0.356855,-0.801935,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
169,0.302135,0.889883,-0.412365,0.839957,-0.483261,0.0309351,0.100233,0.209959,-0.525496,0.209472,-0.101494,-0.439958,-0.516635,0.0418701,-0.168634,-0.0797157,-0.0382065,-0.228907,0.40738,0.640113,0.50779,0.811827,-0.00189117,0.195229,0.474924,-0.260799,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
170,-0.427379,-0.580999,0.0134072,-0.013036,0.918898,-0.947759,0.285841,-0.784512,-0.851253,-0.662822,0.613089,-1.71302,-0.188994,-0.577512,-0.603884,0.399012,-0.198304,0.358056,2.15826,0.162456,0.287696,0.58177,-0.728331,0.15532,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
