FILE_NAME:,
name=,core-5520220628043754.csv,
BASIC_SAVEFILE_INFO:,
,core_save_id,core_aim,core_no,year,month,day,hour,minute,sec,
core_save_id,5520220628043754,5,5,2022,06,28,04,37,54,
BASIC_NETWORK_INFO:,net_info_category,no_of_input_neuron,no_of_output_neuron,
,net_info_category,31,2,
DATA_LABEL_AND_OUTPUT_NEURON_INDEX:,
[data_label~output_neuron_index],100~0,200~1,
PATH_INFO:,
no_of_path=,140,
path_id,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,input_neuron_id,output_neuron_id
0,33.2849,-64.0026,-14.4323,24.36,13.759,-9.3224,15.7809,6.46642,-37.9734,-19.6462,2.3061,-34.9706,-210.446,123.567,75.1527,45.891,-52.0352,-24.7005,-88.1305,11.8214,28.4928,-3.50729,3.21909,2.32624,38.4262,-54.3386,8.34407,-313.745,4.31155,-316.338,-26.1495,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
113,-2.38358,-2.06317,1.39011,2.60114,-3.62057,2.63091,-9.88975,12.9301,-4.64818,-1.92069,0.215276,-4.15804,3.32713,-0.827717,0.757881,-4.92957,-2.7239,1.23785,14.5923,9.9875,-11.9121,-0.532735,0.624267,-0.341502,-10.2858,1.68765,-5.45892,-5.40685,3.48855,-3.4378,-0.112896,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
114,-1.59229,0.76943,0.151111,1.81271,-0.55144,0.956378,-4.5875,-0.0537838,-0.795465,2.55835,-4.44328,0.469787,10.5566,-8.18978,2.68993,2.10923,0.0486796,-3.55379,0.76951,-0.0592957,0,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
115,-4.45332,-4.181,0.718549,1.76041,1.46795,-5.35045,10.6311,-12.2172,10.5688,-1.65826,7.85141,-1.76432,-4.34103,4.49499,-2.00019,8.12916,2.22943,-2.52383,12.0114,-0.631877,-10.7919,-0.873304,1.93891,2.21387,1.92248,-4.05204,8.48061,-33.3923,-6.56675,-36.4724,19.6745,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
116,10.8818,-0.797258,3.44805,-5.21291,-4.74036,0.50035,-20.5437,28.8853,-1.55747,-13.7551,20.5791,-0.0766259,2.99304,-10.4341,9.20889,-70.6512,6.0043,32.0964,-1.40274,-11.7722,7.4564,-3.97054,-0.894926,2.55009,19.228,-7.55719,2.62898,-9.93017,23.3953,-9.7009,-3.98876,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
117,-2.65206,-3.40358,1.9011,2.05324,-6.46208,1.54023,6.11745,1.01383,-6.6665,12.1948,0.0703472,-8.40232,-3.4429,-8.87908,5.07379,2.49303,3.58646,-7.0048,-0.864066,0.95779,0,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
118,-0.498883,-3.01251,-0.110619,-3.24654,3.267,0.936298,1.03011,-7.10917,10.503,-21.7003,-2.61356,19.3985,-7.95013,3.93479,4.25099,4.65224,-11.8788,4.39739,-9.94587,-7.02181,9.95668,0.3637,0.425749,-1.49516,8.73608,-5.2977,0.33818,-6.71668,0.714049,-2.58303,0.750653,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
119,3.61082,-3.24925,-1.96455,-2.4136,3.91923,-2.86058,8.32445,1.8584,-1.92377,7.85336,-6.47163,-1.10722,-16.8815,0.852246,-2.05622,2.66278,-3.00679,-0.0483852,-7.60839,-3.76043,7.33658,-0.282922,1.71459,-0.650598,3.14028,1.06655,-0.850725,2.45193,-8.76813,4.43801,1.609,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
120,10.3208,-0.499816,-2.04612,-4.2781,9.19215,-3.26392,-3.8581,10.7566,-0.424461,-9.45877,1.96139,4.9421,14.6231,0.0978646,-7.1463,27.9729,-5.65419,-22.3895,-35.7607,-11.7428,22.3102,-3.00698,1.41194,1.95635,21.414,8.04539,-13.8765,-103.985,18.9384,-117.937,43.5471,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
121,-8.92352,-1.29124,3.69899,0.774937,-5.99511,2.74901,8.74027,-11.397,10.8451,2.13373,-0.464567,0.939975,-5.37699,5.28703,-3.1556,-10.8715,-0.663261,3.22752,-3.83473,-2.46015,1.78472,-1.00938,1.19807,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
122,-13.765,17.1529,-6.60687,-2.11077,-3.46464,-0.724543,5.41837,3.95592,-20.0951,-11.8199,2.85466,-12.1544,-31.3409,17.4011,8.10592,-13.7064,7.42822,-0.400064,17.2111,1.12884,-18.4739,1.388,-5.02915,2.37374,17.4143,-7.29003,-4.648,-23.0752,14.6989,-12.9771,4.26862,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
123,-2.21992,5.69556,-6.09992,-14.1139,0.751929,5.07193,10.6777,-21.6756,6.77379,2.10242,0.861701,15.5223,2.52134,-3.70338,12.5129,-7.15488,-14.8962,23.0862,10.0348,-4.28163,-5.44841,-10.6573,-1.36986,0.522802,7.45103,-3.50906,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
124,-0.684449,-2.56488,-1.5678,6.88481,1.15666,-7.14091,-3.02373,10.498,-15.5386,10.2098,-0.906918,-8.48002,-13.0369,0.5656,6.88287,-5.58374,8.70286,-1.24119,10.7727,5.06916,-1.73849,-0.18398,0.198708,0.326317,-13.7835,10.3102,-6.69837,4.71813,-2.76784,5.13299,6.6321,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
125,-1.24125,5.08836,-5.66891,12.163,-2.61353,-5.94782,-15.7895,-3.03178,-8.21587,16.3386,3.41171,-22.9439,23.184,-13.8375,6.32192,-0.400629,-1.69919,3.01634,-3.30182,1.18459,1.2415,1.26433,-1.54592,-1.97319,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
126,229.846,66.2711,-119.499,-35.5524,-39.4275,71.9735,-123.768,150.914,-111.309,-164.039,62.2307,175.676,-214.804,136.85,40.5824,-42.8759,-126.513,170.171,-174.731,-53.6306,134.23,21.114,-24.0867,25.2483,114.033,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
127,-0.118204,0.0223924,0.639497,-1.88586,0.558164,2.19592,-0.30164,0.449293,2.01738,-6.7718,2.71234,5.18771,0.153505,-1.19946,-0.631315,-0.484676,-0.44656,0.377871,5.28018,0.374657,-3.00012,0.219155,-0.00597168,-0.0637707,-0.383769,0.284657,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
128,11.2245,-13.0356,-9.29293,-5.84286,-13.7351,5.29577,-1.38944,-36.8002,39.0428,73.5614,-3.93957,-0.444399,-32.2895,1.58601,31.6685,-24.6056,49.0797,-54.6617,-35.6816,72.8971,26.454,-26.2114,4.26838,-3.50151,-29.9655,14.9129,-86.6828,348.484,-170.012,360.426,-186.13,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
129,1.28553,2.79687,3.30045,-7.08847,-2.69898,5.05678,-5.70791,12.5113,-3.18085,-6.7765,-80.9318,9.43448,3.54987,-2.64432,2.2531,15.3135,-6.95335,-7.97623,4.62824,-3.26341,-5.91852,43.2531,0.378467,1.62807,8.36199,-6.48372,7.27754,34.582,21.6945,16.4251,-9.98083,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
130,-6.84863,64.9572,-42.8677,-86.5514,-16.8972,9.42838,-136.273,146.03,-7.93291,64.3464,66.5773,-188.711,-35.6015,-22.5132,129.641,65.6662,-64.2635,-17.7803,153.099,-91.4026,-106.279,-25.8604,-0.788746,29.8944,4.44549,-157.921,302.361,767.289,1404.97,429.123,-383.281,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
131,-81.8558,46.7389,-0.845164,-14.152,20.5302,-36.2836,-15.1347,-198.051,140.953,461.001,-1.59071,-103.698,15.9457,55.9748,83.3384,13.3712,-160.406,50.6425,-124.766,-202.794,59.2953,11.1744,-7.42162,14.2881,107.806,-175.296,331.213,246.15,425.292,-183.614,48.3947,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
132,-0.918913,-1.01634,0.185718,-0.868827,-1.0068,0.809081,1.07552,0.625081,-0.201249,-0.215608,0.152836,0.212829,2.80353,-3.58856,1.22099,0.281701,0.739199,-0.189697,1.45247,-0.615225,-0.203062,-0.14216,0.00960016,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
133,-3.96649,-4.72425,19.3634,-14.4968,-12.3962,9.24523,-18.617,5.01956,30.6948,-1.55115,5.37229,1.98028,38.9973,-11.4736,-2.07736,16.5855,5.53686,-11.0169,-14.1974,1.2515,9.32491,-7.47301,0.570033,3.52116,-15.4026,-0.935114,6.1771,2.94913,-8.14979,3.54249,-5.66217,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
134,0.448315,3.48603,0.0587223,0.98598,-2.84578,1.58911,-0.168578,5.70016,-4.75655,-3.30077,4.24589,-2.14775,3.12529,0.220553,-6.65185,-2.85239,-2.36348,5.38158,-3.54588,-0.381585,1.88696,2.21882,-0.675185,0.198485,1.22906,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
135,-0.0605478,0.701034,0.0970083,-0.256209,0.349234,0.88979,-1.10969,3.83345,-2.41102,-1.55572,0.164088,1.947,2.51006,-0.46532,-2.18011,0.0289676,-0.743942,-0.207295,-0.00883792,-0.073451,-0.0783345,-0.393683,0.773402,-0.412837,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
136,-0.251808,1.62781,-0.75758,2.01891,-3.65404,1.6557,-0.496269,-3.66749,-0.437901,2.36859,-0.322098,6.38432,10.3596,-11.9895,1.98492,-1.23999,2.04647,-1.63915,0.911507,-1.51265,0.488117,-4.46116,0.442419,0.0576377,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
137,26.2676,57.3435,123.354,-197.168,51.4373,134.165,194.697,240.393,-13.9962,-23.6815,330.466,-81.9747,-21.7853,228.248,-360.724,188.103,122.554,-205.281,-248.667,-63.765,144.764,30.3005,17.2381,25.932,19.9692,-64.1965,138.704,573.695,-530.356,559.117,-131.242,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
138,2.30674,-4.35867,0.341465,-2.55295,2.05762,1.17214,2.51638,-1.43259,6.54646,-12.7951,4.10429,14.9006,-18.3048,10.4326,2.78234,2.71793,-1.22576,-3.8207,0.867204,-2.56799,0.0897131,0.714871,-0.610973,0.507938,1.39339,0.299027,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
139,0.653606,-10.74,2.93366,-4.21748,0.100887,1.87669,3.35086,3.00037,7.33536,-2.64617,1.92687,-0.330695,-5.00207,0.833,0.406935,1.54265,1.19148,-1.03873,1.46966,2.37329,1.32974,2.78828,-0.0309376,0.0119354,-1.88672,3.72212,-4.25741,3.61168,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
