FILE_NAME:,
name=,core-2220220628043754.csv,
BASIC_SAVEFILE_INFO:,
,core_save_id,core_aim,core_no,year,month,day,hour,minute,sec,
core_save_id,2220220628043754,2,2,2022,06,28,04,37,54,
BASIC_NETWORK_INFO:,net_info_category,no_of_input_neuron,no_of_output_neuron,
,net_info_category,27,2,
DATA_LABEL_AND_OUTPUT_NEURON_INDEX:,
[data_label~output_neuron_index],100~0,200~1,
PATH_INFO:,
no_of_path=,159,
path_id,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,input_neuron_id,output_neuron_id
0,10.6029,17.7707,66.6246,-28.6981,-18.6537,16.1071,27.7975,4.57763,45.3937,-22.8455,-52.2768,-46.6724,-70.6118,27.0267,3.86989,-81.7617,53.8305,12.5462,35.0648,62.2751,-32.8492,59.695,-24.1422,-33.6912,-60.4804,-6.55044,-21.8006,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
129,-19.0222,-44.395,-36.7897,22.335,21.2933,24.3225,-6.88118,-2.57795,-9.03308,-38.4502,-22.5595,23.9593,-9.64596,65.4562,-0.503625,56.9488,-89.5863,-12.9716,-36.341,38.5559,-3.03519,67.8849,48.1198,-31.3431,-36.7619,68.6859,-41.1685,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
130,-30.8684,-43.153,-49.1612,95.2994,77.2447,-9.10772,55.4683,7.39458,1.33552,-14.4949,-16.4122,18.7873,13.3719,77.0475,-11.8353,-98.4743,22.0479,-25.2159,-10.6233,59.3288,7.69365,-103.511,12.2286,-23.1978,-28.3254,-27.9467,3.80248,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
131,-1.19438,-1.11231,2.16786,-0.683912,-4.50434,-0.244993,1.85764,0.816172,2.51345,3.33152,2.58069,2.31908,-1.58165,-0.119358,-1.52283,0,0,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
132,-2.23615,-11.139,8.40159,-8.17942,-3.59766,-0.443375,-0.737036,4.11944,-0.668518,-1.43615,-7.1599,-10.6182,-50.9439,-15.1941,5.64846,4.33955,10.6673,-4.7136,-4.44813,-13.4376,-0.34649,53.1129,0.268125,8.27553,5.34455,-0.743428,-0.968223,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
133,0.70097,0.611767,-1.10901,1.08902,0.61818,0.0438889,0.216458,0.0649785,-0.949116,0.200841,-0.86217,-0.290426,-2.7907,2.07245,-0.0252512,0.493975,0.390038,-3.21603,0.0850291,2.36688,0.881318,0.382491,1.92979,-0.404132,0.194048,-1.49763,-0.72794,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
134,6.01092,-9.65438,-13.6462,14.2081,16.0012,-6.17895,-5.22365,2.86461,-6.39088,-6.14788,-0.659405,0.0254162,37.6518,0.362128,7.3191,14.8711,-14.2041,-8.65169,-8.05975,-5.5545,2.80583,-20.4813,8.18234,-0.760534,0.962484,3.57736,-10.2713,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
135,-0.850483,-1.3049,1.87291,0.365719,1.94884,1.47711,-0.855712,-0.186699,1.25365,-1.71917,-1.55242,-1.57148,-0.535422,3.5679,-1.10247,-3.65361,-0.153345,1.50859,-1.65724,0.546073,1.30437,-0.254802,-0.497644,0.332819,0.337273,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
136,-0.0468255,-0.461983,-0.617702,0.348102,0.33845,-0.797198,0.433679,-0.0633657,-0.839055,0.468746,-0.0391357,-0.0202897,-2.26622,-0.256223,-0.0575456,0.910935,-2.94492,2.11214,1.15928,0.503268,0.632536,1.87616,0.222971,-1.29431,-0.509229,-0.255923,-0.50171,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
137,0.725089,0.199707,-0.668449,-0.446276,-1.73446,0.172165,0.503504,0.736184,1.68429,-0.0280644,0.438251,1.31014,-0.1888,-0.773828,1.75384,-0.760918,1.84469,-3.41534,-0.225711,1.76571,-0.33371,-0.330945,0.986933,0.894492,-1.97467,0.287888,-0.118127,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
138,-4.93917,-1.51214,1.51029,-0.619083,1.2004,-1.96423,1.17219,-0.280618,3.80338,5.82576,1.66316,-0.727616,-1.71405,1.68924,-0.08765,-0.312974,0,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
139,-0.0309843,-0.45925,0.244622,0.0908846,-0.537987,-0.0400723,-0.38539,0.027581,-0.183468,0.0544985,0.600816,-0.954617,-2.86767,0.103652,0.305591,-0.0646507,-1.76144,1.36504,0.188227,-0.674953,0.191803,1.94809,-0.0786205,0.299305,0.339306,-0.555623,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
140,-0.49155,-1.26652,1.68022,0.648126,-0.948171,-1.32654,-0.224453,0.120196,1.49834,2.33611,0.73171,-1.01041,-1.37949,0.575974,-0.699514,-0.40827,0,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
141,-0.522304,-2.3543,-0.124642,-1.7264,0.847897,-0.304679,0.548365,1.07529,3.45632,-0.395703,1.15333,1.20402,0.68765,-3.51491,0.160691,4.66045,-0.242349,0.591782,-0.455378,-0.219,-0.238905,1.64354,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
142,0.276643,0.10901,-7.82546,5.0958,-0.165455,2.84546,-2.25194,-3.11265,-5.69319,-0.847491,-1.70213,-6.54183,4.59042,-9.00267,-0.442417,22.4389,-24.2054,3.18474,-2.80664,2.35923,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
143,-27.1763,29.3052,43.9588,51.7047,43.5818,-1.40037,31.1431,13.4115,-25.7705,42.4576,-27.374,-39.2275,-15.1132,28.3638,29.9811,-26.515,24.638,-90.7602,-24.7054,-112.412,14.7539,-10.3427,1.8067,57.725,77.0736,-36.9619,-15.6035,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
144,-0.568559,-3.3445,-4.79297,3.38966,8.54832,-3.37497,9.49775,2.44819,3.56399,6.04739,-0.645636,-5.72165,-1.76396,-8.35074,1.47551,13.576,-14.39,0.142183,-1.73729,-7.02598,2.78731,1.40827,-0.144661,5.26926,2.11435,1.20103,2.45947,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
145,3.47991,44.0823,-11.0544,-33.1267,-39.6625,-16.9617,-20.5411,-31.8301,-57.6784,-17.8753,30.6723,-41.8659,2.26552,-2.79241,-1.01577,-7.30964,6.24035,33.9908,38.5821,27.4507,41.436,-41.4161,1.1496,-64.7374,-2.18288,-51.9342,-54.3462,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
146,17.5304,44.3132,2.6529,-38.4827,-70.3096,39.7858,-4.87842,34.2679,95.2897,1.20681,83.5576,-254.846,-36.6275,-29.7352,29.7453,-57.2147,179.106,-59.768,22.6058,-90.0156,2.50976,-171.864,78.5752,30.5909,40.5364,-66.4068,-59.3864,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
147,8.00661,25.7033,1.70062,17.4835,6.13951,45.1759,-10.3776,-12.827,47.6559,-70.8087,-46.0671,-51.3391,144.236,6.53542,-23.0671,-16.9715,-107.865,123.24,-32.906,1.05889,-1.54239,-127.498,-15.7732,-14.9143,50.8133,-22.849,-23.9751,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
148,-2.24628,-2.0253,2.40215,-5.23575,-0.717378,-5.94689,-2.93793,5.7563,8.37811,4.49221,2.88762,-12.8505,14.2985,-17.5128,-1.98772,17.7652,-25.8933,35.4137,7.84583,3.11881,0.483765,-23.9528,-8.82937,-4.9276,-6.60985,-2.63747,9.48606,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
149,-2.8631,-27.9436,23.419,-17.6464,42.6449,-71.487,21.3549,1.63865,-38.8891,55.6526,-44.6002,-4.6339,332.643,-135.852,23.381,49.1524,-11.8573,30.3473,76.9529,22.278,44.1669,-295.146,-16.505,-71.1767,-24.2837,-19.2747,14.3086,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
150,-3.53129,-1.37612,5.14209,0.451071,-3.36405,-0.120873,-0.228486,-2.58546,-3.4836,2.59352,5.20756,-1.38043,-1.05682,22.0019,0.207361,-26.7349,-1.60184,5.88977,8.48384,-3.08068,0.276509,-5.92756,-4.98906,-4.40596,-0.761421,-2.31165,0.20891,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
151,0.950574,0.20061,-0.928966,-1.04229,0.523313,-1.56178,0.122641,0.645845,0.936125,-0.63735,-0.70215,0.124518,-10.8595,-2.13659,1.15098,1.81347,1.99443,-1.07933,0.368889,-0.693325,-0.111267,10.5813,0.735893,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
152,-3.08961,4.92145,-6.97575,10.7127,-1.16936,-5.70791,-6.02939,-17.7319,-49.2313,6.68172,-6.30773,5.77645,23.4554,29.4157,-4.99603,-17.2425,-14.4061,-8.45065,-2.26684,-8.04711,-3.34729,-3.04733,-5.11096,4.84993,4.0529,0.0944811,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
153,-0.0484521,-0.957847,0.907042,-0.0784891,-0.55195,-0.141795,0.18432,0.35721,-0.124936,0.485416,0.816058,-0.736952,0.212563,-1.6758,0.350335,-0.872058,-0.720654,-0.456857,0.250464,-0.961834,-0.022481,-1.75234,-0.263788,4.45247,-0.535058,-2.58242,0.382947,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
154,1.87568,-1.66029,-0.866519,-2.62687,-1.55635,-1.91787,1.8422,0.149607,-9.16147,-0.123669,-1.2358,1.32713,0.302426,-4.32302,0.172564,5.28965,2.64988,-2.51505,4.79434,-11.7101,-1.93407,4.26911,-2.07597,1.69569,7.19841,-1.7691,0.635039,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
155,-1.4001,-2.59155,-0.662884,8.34917,-1.29716,3.58972,2.70561,1.05511,4.95,-2.30272,2.46186,4.94772,23.1347,-21.4235,0.191016,38.9342,-9.08659,5.78944,-5.3672,0.810939,-3.77398,-22.0131,-3.92921,1.32103,-0.625723,5.67128,-2.14787,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
156,1.25126,-0.71736,-1.17584,4.25652,-1.76988,0.791592,-0.874816,-1.89801,-2.08413,-0.655583,2.92162,5.93162,7.83693,3.83822,-2.62699,-0.985203,-8.33918,4.92491,-0.219625,-0.986741,0.862107,-5.95114,-1.11924,-0.697286,0.578657,-0.678407,-0.449413,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
157,0.403834,0.00169736,-0.0493266,0.171383,0.715559,-0.554581,-0.0583469,0.635303,1.26766,0.591558,-0.517156,0.667903,0.34181,1.29047,0.197659,-1.95061,0.902314,-2.09226,0.262422,0.592774,0.415705,-0.742463,0.385132,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
158,-0.922175,-2.59322,5.14185,5.01492,-2.83177,-2.18079,-4.10933,-2.76897,-10.9887,0.0944128,1.87271,-0.298135,-17.1767,29.9728,-0.493185,-32.3571,-2.00748,-3.3101,-0.942261,-3.60437,-1.4545,20.5903,-5.5427,-0.203992,-1.5425,1.67884,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
